issue,created_at,closed_at
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/311,2020-06-07 20:24:40,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/311,2020-06-07 23:03:12,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/310,2020-06-07 03:49:48,2020-06-07 03:59:04
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/309,2020-06-06 15:51:22,2020-06-06 16:29:19
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/308,2020-06-06 03:07:15,2020-06-06 16:30:35
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/307,2020-06-05 22:14:02,2020-06-05 23:58:49
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/307,2020-06-05 22:27:24,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/307,2020-06-05 22:37:12,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/307,2020-06-05 23:28:04,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/307,2020-06-05 23:54:22,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/307,2020-06-05 23:58:49,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/306,2020-06-05 18:47:47,2020-06-05 19:40:26
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/306,2020-06-05 18:48:23,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/305,2020-06-05 16:32:25,2020-06-05 20:19:55
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/305,2020-06-05 20:19:52,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/304,2020-06-05 15:45:21,2020-06-05 15:51:12
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/303,2020-06-04 19:16:07,2020-06-04 19:21:08
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/302,2020-06-04 19:03:20,2020-06-11 21:01:20
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/302,2020-06-11 20:12:01,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/302,2020-06-11 20:21:27,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/301,2020-06-04 17:26:28,2020-06-04 17:31:55
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/300,2020-06-04 16:58:03,2020-06-04 17:15:37
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/300,2020-06-04 17:15:37,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/299,2020-06-04 16:53:54,2020-06-04 17:25:27
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/298,2020-06-04 16:15:51,2020-06-04 16:17:57
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/297,2020-06-04 15:53:01,2020-06-04 16:17:14
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/296,2020-06-04 03:06:53,2020-06-04 13:20:28
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/295,2020-06-04 00:16:46,2020-06-04 03:05:56
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/294,2020-06-03 22:29:01,2020-06-11 20:12:40
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/294,2020-06-11 20:12:40,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-03 21:50:51,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-03 22:21:09,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-04 03:44:32,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-04 18:21:56,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-04 19:41:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-04 20:36:15,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-07 08:17:47,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-07 16:45:51,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-07 17:38:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-10 00:53:01,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-11 03:10:48,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/293,2020-06-12 01:05:36,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/292,2020-06-03 21:47:25,2020-06-03 21:58:43
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/292,2020-06-03 21:58:43,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/291,2020-06-03 19:04:30,2020-06-11 20:09:55
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/291,2020-06-03 19:17:20,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/291,2020-06-03 19:48:02,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/291,2020-06-11 19:33:48,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/291,2020-06-11 20:09:55,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/290,2020-06-03 18:11:19,2020-06-04 18:57:13
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/290,2020-06-03 22:00:30,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/289,2020-06-03 17:34:57,2020-06-03 17:37:03
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/288,2020-06-03 15:13:05,2020-06-03 16:00:53
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/287,2020-06-03 01:47:18,2020-06-03 01:48:32
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/286,2020-06-03 01:47:12,2020-06-03 01:48:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/285,2020-06-03 00:16:25,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/285,2020-06-11 17:01:31,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/285,2020-06-11 17:15:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/284,2020-06-02 22:02:38,2020-06-02 22:02:49
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/283,2020-06-02 20:39:21,2020-06-02 20:42:06
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/282,2020-06-02 19:39:26,2020-06-02 19:39:32
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/281,2020-06-02 19:37:11,2020-06-02 22:03:31
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/281,2020-06-02 21:55:12,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/281,2020-06-02 22:03:16,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-02 16:08:41,2020-06-05 20:20:43
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-04 01:12:34,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-04 03:14:15,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-04 22:28:36,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-04 23:33:03,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-05 02:51:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-05 12:33:20,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-05 16:23:36,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-05 17:12:33,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-05 20:20:43,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-07 19:50:35,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-07 23:02:24,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/280,2020-06-08 02:38:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/279,2020-06-02 14:50:36,2020-06-09 12:49:03
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/279,2020-06-03 03:38:24,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/279,2020-06-03 18:24:32,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/279,2020-06-03 18:53:01,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/279,2020-06-03 19:06:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/279,2020-06-03 19:15:38,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/279,2020-06-06 02:33:48,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/278,2020-06-02 13:16:43,2020-06-02 13:17:34
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/277,2020-06-01 22:04:06,2020-06-01 22:05:30
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/276,2020-06-01 16:04:31,2020-06-01 16:18:16
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/275,2020-05-31 18:08:52,2020-06-01 12:16:02
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/274,2020-05-31 17:57:03,2020-05-31 17:58:27
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/273,2020-05-31 15:45:46,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/273,2020-05-31 18:26:02,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/272,2020-05-31 03:33:33,2020-05-31 03:57:41
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/271,2020-05-31 03:28:58,2020-05-31 03:57:23
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/270,2020-05-31 01:13:31,2020-05-31 01:32:51
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/269,2020-05-30 15:41:05,2020-05-30 15:42:03
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/268,2020-05-29 22:23:39,2020-06-01 15:14:38
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/268,2020-05-30 15:40:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/268,2020-06-01 12:17:16,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/268,2020-06-01 15:13:05,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/267,2020-05-29 21:36:46,2020-05-29 21:36:56
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/266,2020-05-29 17:42:42,2020-06-04 19:36:36
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/266,2020-06-04 19:36:36,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/266,2020-06-04 20:11:38,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/265,2020-05-29 16:27:16,2020-06-02 18:43:54
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/265,2020-05-29 21:34:48,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/265,2020-05-29 22:43:23,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/265,2020-06-02 01:05:27,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/265,2020-06-02 12:01:45,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/265,2020-06-02 12:29:09,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/265,2020-06-02 18:43:53,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/264,2020-05-29 15:37:38,2020-05-29 15:56:39
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/263,2020-05-29 13:11:45,2020-05-29 21:37:39
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/263,2020-05-29 21:37:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/262,2020-05-28 20:57:10,2020-05-28 21:00:52
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/261,2020-05-28 19:41:26,2020-05-28 21:01:09
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/260,2020-05-28 18:15:40,2020-05-28 18:15:59
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/259,2020-05-28 15:44:07,2020-06-03 17:35:16
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/259,2020-05-28 16:01:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/259,2020-06-03 17:35:16,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/258,2020-05-28 15:36:42,2020-05-28 15:42:24
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/257,2020-05-28 03:30:35,2020-05-28 15:57:44
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/256,2020-05-28 00:43:19,2020-05-28 00:53:22
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/255,2020-05-28 00:37:24,2020-05-28 00:53:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/254,2020-05-27 19:08:40,2020-05-28 03:31:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/253,2020-05-27 19:00:17,2020-05-28 15:22:11
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/253,2020-05-27 19:10:52,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/253,2020-05-27 22:13:13,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/253,2020-05-28 15:22:11,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/252,2020-05-27 16:37:53,2020-05-29 04:17:49
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/252,2020-05-27 16:40:01,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/252,2020-05-27 16:40:53,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/252,2020-05-28 03:30:20,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/252,2020-05-28 16:28:23,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/251,2020-05-27 15:29:53,2020-05-27 15:39:54
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/250,2020-05-27 14:15:40,2020-05-27 15:41:16
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/249,2020-05-26 22:42:25,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/249,2020-05-28 20:20:28,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/248,2020-05-26 22:19:18,2020-05-27 00:35:48
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/248,2020-05-26 22:40:07,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/248,2020-05-27 00:35:48,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/247,2020-05-26 21:43:09,2020-05-27 14:13:56
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/246,2020-05-26 19:26:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/245,2020-05-26 15:54:11,2020-05-26 15:55:44
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/244,2020-05-26 14:11:11,2020-05-29 13:09:05
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/244,2020-05-26 19:32:51,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/244,2020-05-26 23:48:10,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/244,2020-05-27 18:38:19,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/243,2020-05-25 18:53:53,2020-05-25 18:54:44
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/242,2020-05-25 14:59:30,2020-05-25 15:07:00
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/241,2020-05-24 21:32:30,2020-05-25 22:35:17
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/241,2020-05-25 15:02:23,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/241,2020-05-25 16:18:52,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/241,2020-05-25 16:43:56,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/241,2020-05-25 16:50:39,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/241,2020-05-25 16:53:30,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/241,2020-05-25 18:56:01,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/240,2020-05-24 17:17:39,2020-05-24 17:43:04
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/239,2020-05-23 22:35:24,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/239,2020-05-23 22:59:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/239,2020-05-23 23:49:35,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/239,2020-05-24 00:02:40,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/239,2020-05-24 00:39:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/239,2020-05-24 00:58:02,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/239,2020-05-24 01:58:19,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/238,2020-05-23 15:57:54,2020-05-23 20:49:19
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/238,2020-05-23 19:06:46,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/238,2020-05-23 19:47:22,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/238,2020-05-23 20:12:59,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/238,2020-05-23 20:47:35,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/237,2020-05-23 15:53:57,2020-05-23 16:01:21
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/236,2020-05-23 13:39:39,2020-05-23 20:54:46
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/236,2020-05-23 20:54:46,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/235,2020-05-23 04:53:16,2020-05-23 05:10:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/234,2020-05-23 04:46:48,2020-05-23 04:57:28
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/233,2020-05-22 21:33:17,2020-05-23 18:06:30
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/232,2020-05-22 15:35:58,2020-05-22 19:03:20
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/231,2020-05-22 15:20:41,2020-05-22 15:24:37
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/230,2020-05-22 15:05:08,2020-05-22 16:10:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/230,2020-05-22 15:46:13,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/229,2020-05-21 23:03:14,2020-05-23 20:57:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/229,2020-05-22 14:41:51,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/228,2020-05-21 22:53:28,2020-05-23 20:56:57
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/228,2020-05-23 20:56:52,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/227,2020-05-21 21:09:17,2020-06-03 17:36:40
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/227,2020-05-23 21:52:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/227,2020-05-24 13:53:08,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/226,2020-05-21 18:06:46,2020-05-21 18:07:30
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/225,2020-05-20 21:08:58,2020-05-20 21:11:28
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/224,2020-05-20 20:10:13,2020-05-20 20:11:38
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/223,2020-05-20 17:13:13,2020-05-20 22:07:13
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/223,2020-05-20 18:08:21,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/223,2020-05-20 18:26:38,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/223,2020-05-20 19:24:11,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/223,2020-05-20 20:58:13,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/223,2020-05-20 21:06:13,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/222,2020-05-20 02:41:37,2020-05-20 04:00:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/221,2020-05-20 02:05:12,2020-05-20 02:11:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/220,2020-05-19 19:34:07,2020-05-23 21:53:22
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/220,2020-05-20 00:00:54,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/220,2020-05-23 21:53:22,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/219,2020-05-19 17:30:50,2020-05-19 19:10:38
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/219,2020-05-19 18:19:47,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/218,2020-05-19 15:25:59,2020-05-19 15:42:20
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/217,2020-05-19 13:48:10,2020-05-19 15:24:48
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/216,2020-05-19 08:35:29,2020-05-26 19:34:43
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/216,2020-05-19 17:24:30,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/216,2020-05-23 15:37:34,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/216,2020-05-23 21:56:10,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/215,2020-05-19 01:19:15,2020-05-23 21:53:34
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/215,2020-05-19 17:14:22,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/215,2020-05-19 18:10:18,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/214,2020-05-19 00:29:10,2020-05-19 00:33:52
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/213,2020-05-19 00:05:35,2020-05-19 19:41:08
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/213,2020-05-19 00:37:26,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/212,2020-05-18 23:24:40,2020-05-18 23:25:54
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/211,2020-05-18 23:16:46,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/211,2020-05-26 19:36:27,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/211,2020-05-27 02:08:08,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/210,2020-05-18 21:09:22,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/210,2020-05-26 19:37:27,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/209,2020-05-18 17:54:34,2020-05-18 18:01:58
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/208,2020-05-18 15:30:53,2020-05-18 15:40:13
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/207,2020-05-17 16:18:56,2020-05-17 16:30:39
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/206,2020-05-16 15:42:45,2020-05-16 15:44:33
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/205,2020-05-16 06:35:04,2020-05-16 06:44:52
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/204,2020-05-16 03:37:03,2020-05-16 16:33:31
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/203,2020-05-15 23:59:43,2020-05-16 00:00:22
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/202,2020-05-15 22:49:33,2020-05-15 22:50:46
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-05-15 20:07:08,2020-08-01 22:12:24
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-05-15 22:35:26,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-05-16 00:41:58,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-05-16 16:36:32,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-05-16 17:28:45,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-05-26 19:41:25,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-05-27 22:44:59,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/201,2020-08-01 22:12:24,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/200,2020-05-15 20:03:14,2020-05-15 20:09:35
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/199,2020-05-15 19:37:46,2020-05-15 21:30:02
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/198,2020-05-15 15:53:33,2020-05-17 04:53:39
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/198,2020-05-15 16:50:09,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/197,2020-05-15 15:39:35,2020-05-15 15:42:36
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/196,2020-05-15 15:21:51,2020-05-15 15:42:27
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/195,2020-05-15 14:56:33,2020-05-15 15:21:03
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/194,2020-05-15 13:20:33,2020-05-15 13:38:54
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/193,2020-05-15 03:59:50,2020-05-15 04:00:16
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/192,2020-05-15 02:39:08,2020-05-15 03:13:04
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/191,2020-05-15 01:29:56,2020-05-17 04:53:51
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/191,2020-05-15 14:06:02,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-14 23:48:58,2020-05-17 02:37:18
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 00:24:35,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 01:00:05,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 01:06:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 02:10:57,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 02:16:30,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 04:45:35,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 19:43:42,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-15 20:01:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-16 00:01:30,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/190,2020-05-16 21:44:53,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/189,2020-05-14 22:37:10,2020-05-15 03:13:28
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/188,2020-05-14 15:34:26,2020-05-14 15:35:01
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/187,2020-05-13 19:08:51,2020-05-13 19:20:40
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/187,2020-05-13 19:20:37,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/187,2020-05-13 19:22:07,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/186,2020-05-13 17:42:32,2020-05-13 19:07:24
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/185,2020-05-13 16:27:12,2020-05-13 18:46:00
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/185,2020-05-13 16:45:06,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/185,2020-05-13 17:15:23,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/185,2020-05-13 18:25:44,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/185,2020-05-13 18:46:00,
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/184,2020-05-13 16:08:23,2020-05-13 16:11:02
https://api.github.com/repos/MinCiencia/Datos-COVID19/issues/183,2020-05-13 14:50:10,2020-05-13 14:59:40
